날짜,지역,재난문자_건수,재난유형_리스트
2024-01-21,충청북도,1,['대설']
2024-01-22,강원특별자치도,10,"['한파', '대설']"
2024-01-22,경기도,32,"['한파', '화재', '대설']"
2024-01-22,경상남도,10,"['한파', '대설']"
2024-01-22,경상북도,16,"['한파', '강풍']"
2024-01-22,대구광역시,2,['한파']
2024-01-22,부산광역시,14,"['정전', '한파']"
2024-01-22,서울특별시,4,['한파']
2024-01-22,세종특별자치시,2,['대설']
2024-01-22,울산광역시,1,['한파']
2024-01-22,인천광역시,2,['한파']
2024-01-22,전라남도,15,"['한파', '대설']"
2024-01-22,전북특별자치도,16,"['한파', '대설', '교통사고', '풍랑', '수도']"
2024-01-22,제주특별자치도,4,['대설']
2024-01-22,충청남도,15,"['한파', '대설']"
2024-01-22,충청북도,11,"['한파', '대설']"
2024-01-23,강원특별자치도,5,"['한파', '대설']"
2024-01-23,경기도,21,"['한파', '화재']"
2024-01-23,경상남도,6,['한파']
2024-01-23,경상북도,12,"['한파', '강풍', '대설']"
2024-01-23,광주광역시,2,['대설']
2024-01-23,대구광역시,2,['한파']
2024-01-23,대전광역시,1,['한파']
2024-01-23,부산광역시,2,['한파']
2024-01-23,서울특별시,2,['한파']
2024-01-23,세종특별자치시,1,['대설']
2024-01-23,인천광역시,2,['한파']
2024-01-23,전라남도,35,"['한파', '대설']"
2024-01-23,전북특별자치도,22,"['한파', '수도', '대설']"
2024-01-23,제주특별자치도,6,"['풍랑', '대설']"
2024-01-23,충청남도,14,"['한파', '대설']"
2024-01-23,충청북도,8,"['한파', '대설']"
2024-01-24,강원특별자치도,1,['한파']
2024-01-24,경기도,8,"['한파', '화재']"
2024-01-24,경상남도,4,['한파']
2024-01-24,경상북도,9,['한파']
2024-01-24,광주광역시,2,['대설']
2024-01-24,대구광역시,2,['한파']
2024-01-24,부산광역시,4,"['한파', '교통']"
2024-01-24,전라남도,17,"['강풍', '화재', '대설']"
2024-01-24,전북특별자치도,7,"['한파', '대설']"
2024-01-24,제주특별자치도,2,['대설']
2024-01-24,충청남도,5,['대설']
2024-01-24,충청북도,7,"['한파', '대설']"
2024-01-25,경기도,3,['한파']
2024-01-25,경상남도,2,['한파']
2024-01-25,경상북도,1,['한파']
2024-01-25,부산광역시,2,['한파']
2024-01-25,제주특별자치도,1,['대설']
2024-01-25,충청북도,2,['한파']
2024-01-26,경상남도,2,"['한파', '건조']"
2024-01-26,부산광역시,1,['한파']
2024-01-27,경기도,1,['화재']
2024-01-27,부산광역시,1,['교통']
2024-01-28,경상남도,2,['교통사고']
2024-01-28,인천광역시,1,['교통사고']
2024-01-29,충청북도,1,['교통사고']
2024-01-30,경상남도,1,['화재']
2024-01-30,경상북도,1,['한파']
2024-01-30,충청남도,1,['미세먼지']
2024-01-30,충청북도,1,['대설']
2024-01-31,경기도,1,['교통']
2024-01-31,경상남도,1,['호우']
2024-01-31,경상북도,2,"['한파', '대설']"
2024-01-31,제주특별자치도,3,"['교통사고', '지진']"
2024-01-31,충청남도,1,['미세먼지']
2024-02-01,강원특별자치도,6,['대설']
2024-02-01,경기도,1,['화재']
2024-02-01,경상북도,5,['대설']
2024-02-01,부산광역시,1,['풍랑']
2024-02-01,전라남도,4,['환경오염사고']
2024-02-03,부산광역시,1,['교통']
2024-02-04,강원특별자치도,1,['대설']
2024-02-04,경기도,1,['대설']
2024-02-04,경상남도,1,['대설']
2024-02-04,경상북도,3,['대설']
2024-02-05,강원특별자치도,18,['대설']
2024-02-05,경기도,19,"['한파', '호우', '화재', '대설']"
2024-02-05,경상남도,1,['풍랑']
2024-02-05,경상북도,16,"['풍랑', '대설']"
2024-02-05,부산광역시,5,"['풍랑', '화재', '강풍']"
2024-02-05,서울특별시,3,['대설']
2024-02-05,인천광역시,1,['대설']
2024-02-05,제주특별자치도,1,['풍랑']
2024-02-05,충청남도,3,"['교통사고', '화재']"
2024-02-05,충청북도,2,"['한파', '화재']"
2024-02-06,경기도,9,['대설']
2024-02-06,경상남도,1,['한파']
2024-02-06,경상북도,4,['대설']
2024-02-06,울산광역시,3,"['정전', '대설']"
2024-02-06,충청남도,1,['한파']
2024-02-06,충청북도,3,"['화재', '대설']"
2024-02-07,경상남도,2,"['교통사고', '대설']"
2024-02-07,경상북도,3,['대설']
2024-02-08,경기도,1,['화재']
2024-02-08,전라남도,1,['산불']
2024-02-08,충청남도,1,['전염병']
2024-02-09,서울특별시,1,['화재']
2024-02-10,경상북도,1,['한파']
2024-02-10,전라남도,1,['산불']
2024-02-10,제주특별자치도,1,['대설']
2024-02-10,충청북도,1,['대설']
2024-02-11,경상북도,1,['한파']
2024-02-12,경기도,1,['산불']
2024-02-13,전라남도,2,"['산불', '화재']"
2024-02-14,강원특별자치도,1,['대설']
2024-02-14,경기도,1,['산불']
2024-02-15,강원특별자치도,11,['대설']
2024-02-15,경상북도,3,"['한파', '강풍', '풍랑']"
2024-02-15,인천광역시,2,['화재']
2024-02-15,전라남도,1,['강풍']
2024-02-16,강원특별자치도,1,['교통사고']
2024-02-16,경기도,3,"['교통사고', '대설']"
2024-02-16,경상남도,1,['호우']
2024-02-16,충청남도,1,['한파']
2024-02-17,경기도,1,['교통사고']
2024-02-18,강원특별자치도,1,['교통사고']
2024-02-18,경기도,4,"['화재', '교통사고', '호우']"
2024-02-18,경상남도,1,['호우']
2024-02-18,부산광역시,6,['호우']
2024-02-18,전라남도,8,"['강풍', '호우']"
2024-02-18,제주특별자치도,2,"['강풍', '호우']"
2024-02-19,경기도,4,"['교통사고', '화재']"
2024-02-19,경상남도,2,['호우']
2024-02-19,경상북도,1,['대설']
2024-02-19,광주광역시,2,['테러']
2024-02-19,부산광역시,9,['호우']
2024-02-19,울산광역시,2,"['강풍', '풍랑']"
2024-02-19,인천광역시,1,['화재']
2024-02-19,제주특별자치도,1,['화재']
2024-02-19,충청북도,1,['교통통제']
2024-02-20,강원특별자치도,13,['대설']
2024-02-20,경기도,2,"['화재', '대설']"
2024-02-20,경상남도,1,['호우']
2024-02-20,경상북도,3,['대설']
2024-02-20,서울특별시,2,['통신']
2024-02-20,전북특별자치도,2,['화재']
2024-02-21,강원특별자치도,12,['대설']
2024-02-21,경기도,17,"['교통사고', '호우', '대설']"
2024-02-21,경상남도,1,['대설']
2024-02-21,경상북도,14,['대설']
2024-02-21,대구광역시,2,"['한파', '대설']"
2024-02-21,서울특별시,4,['대설']
2024-02-21,인천광역시,1,['대설']
2024-02-21,전라남도,2,"['풍랑', '호우']"
2024-02-21,충청남도,1,['대설']
2024-02-22,강원특별자치도,11,['대설']
2024-02-22,경기도,18,"['교통사고', '대설']"
2024-02-22,경상남도,1,['대설']
2024-02-22,경상북도,11,['대설']
2024-02-22,서울특별시,8,"['교통', '대설']"
2024-02-22,세종특별자치시,1,['대설']
2024-02-22,인천광역시,3,['대설']
2024-02-22,충청남도,4,['대설']
2024-02-22,충청북도,3,['대설']
2024-02-23,강원특별자치도,2,"['풍랑', '대설']"
2024-02-23,경기도,8,"['교통사고', '화재', '대설']"
2024-02-23,경상북도,5,['대설']
2024-02-23,부산광역시,1,['한파']
2024-02-23,서울특별시,3,"['교통사고', '화재']"
2024-02-23,울산광역시,1,['대설']
2024-02-24,강원특별자치도,1,['교통사고']
2024-02-24,경기도,1,['대설']
2024-02-24,경상남도,1,['대설']
2024-02-24,경상북도,2,['대설']
2024-02-24,제주특별자치도,1,['대설']
2024-02-25,강원특별자치도,1,['대설']
2024-02-25,경기도,2,['대설']
2024-02-25,경상남도,5,"['한파', '교통통제', '대설']"
2024-02-25,경상북도,1,['대설']
2024-02-25,부산광역시,1,['호우']
2024-02-25,서울특별시,1,['정전']
2024-02-26,강원특별자치도,1,['대설']
2024-02-27,경상남도,2,['교통사고']
2024-02-27,경상북도,1,['강풍']
2024-02-27,충청북도,1,['화재']
2024-02-28,부산광역시,2,"['교통사고', '교통']"
2024-02-28,전라남도,1,['수도']
2024-02-28,충청북도,2,['산사태']
2024-02-29,경상남도,3,"['한파', '호우', '대설']"
2024-02-29,경상북도,4,"['한파', '강풍', '대설']"
2024-02-29,부산광역시,7,['한파']
2024-02-29,전라남도,2,"['한파', '강풍']"
2024-02-29,전북특별자치도,1,['한파']
2024-03-01,경상남도,5,"['한파', '산불', '호우']"
2024-03-01,경상북도,2,"['한파', '강풍']"
2024-03-01,광주광역시,1,['강풍']
2024-03-01,부산광역시,5,"['한파', '교통']"
2024-03-01,전라남도,3,['강풍']
2024-03-01,전북특별자치도,1,['한파']
2024-03-01,충청남도,2,"['한파', '화재']"
2024-03-02,경상북도,1,['대설']
2024-03-02,부산광역시,4,"['한파', '교통']"
2024-03-02,인천광역시,1,['화재']
2024-03-02,제주특별자치도,1,['대설']
2024-03-03,강원특별자치도,2,['대설']
2024-03-03,경기도,3,"['화재', '대설']"
2024-03-03,경상북도,1,['대설']
2024-03-03,부산광역시,1,['교통']
2024-03-04,경기도,1,['화재']
2024-03-04,서울특별시,1,['화재']
2024-03-04,충청남도,2,"['한파', '풍랑']"
2024-03-05,경상북도,2,"['강풍', '풍랑']"
2024-03-05,세종특별자치시,1,['화재']
2024-03-05,제주특별자치도,1,['풍랑']
2024-03-06,경기도,1,['화재']
2024-03-06,경상북도,1,['대설']
2024-03-07,강원특별자치도,3,['대설']
2024-03-07,부산광역시,1,['한파']
2024-03-08,경기도,1,['산불']
2024-03-08,경상북도,1,['산불']
2024-03-08,부산광역시,1,['한파']
2024-03-08,전라남도,1,['강풍']
2024-03-08,전북특별자치도,1,['강풍']
2024-03-08,충청북도,1,['산불']
2024-03-09,경상남도,1,['산불']
2024-03-09,부산광역시,1,['한파']
2024-03-09,서울특별시,1,['화재']
2024-03-10,전라남도,1,['산불']
2024-03-10,충청북도,1,['산불']
2024-03-12,강원특별자치도,1,['대설']
2024-03-12,경상북도,1,['대설']
2024-03-13,경기도,1,['산불']
2024-03-13,경상북도,2,"['산불', '대설']"
2024-03-13,충청남도,1,['수도']
2024-03-14,경기도,3,"['화재', '환경오염사고']"
2024-03-14,전라남도,1,['산불']
2024-03-15,강원특별자치도,3,['산불']
2024-03-15,경기도,8,"['교통사고', '교통']"
2024-03-15,경상북도,3,"['강풍', '산불']"
2024-03-15,충청북도,4,"['산불', '환경오염사고']"
2024-03-16,경상북도,2,"['산불', '건조']"
2024-03-16,인천광역시,1,['교통사고']
2024-03-17,강원특별자치도,1,['산불']
2024-03-17,경기도,3,"['한파', '황사', '미세먼지']"
2024-03-17,경상남도,1,['산불']
2024-03-17,경상북도,10,"['한파', '강풍', '산불']"
2024-03-17,대구광역시,2,['산불']
2024-03-17,인천광역시,1,['황사']
2024-03-17,전라남도,4,"['한파', '산불']"
2024-03-17,전북특별자치도,1,['한파']
2024-03-17,충청남도,3,"['한파', '황사']"
2024-03-17,충청북도,1,['황사']
2024-03-18,강원특별자치도,3,['교통사고']
2024-03-18,경기도,1,['산불']
2024-03-18,경상남도,1,['화재']
2024-03-18,경상북도,1,['산불']
2024-03-19,강원특별자치도,3,"['호우', '대설']"
2024-03-19,경기도,4,"['교통사고', '환경오염사고']"
2024-03-19,경상남도,1,['산불']
2024-03-19,경상북도,3,"['강풍', '대설']"
2024-03-19,전라남도,3,"['강풍', '산불']"
2024-03-19,충청남도,1,['강풍']
2024-03-20,강원특별자치도,6,['대설']
2024-03-20,경상북도,3,"['풍랑', '강풍', '대설']"
2024-03-20,광주광역시,1,['산불']
2024-03-20,대전광역시,1,['산불']
2024-03-21,경상북도,1,['산불']
2024-03-22,강원특별자치도,1,['대설']
2024-03-22,경기도,4,"['강풍', '호우', '화재', '풍랑']"
2024-03-22,경상남도,1,['화재']
2024-03-22,경상북도,3,"['풍랑', '교통', '강풍']"
2024-03-22,부산광역시,1,['강풍']
2024-03-22,전라남도,3,"['정전', '강풍', '산불']"
2024-03-22,전북특별자치도,1,['산불']
2024-03-22,제주특별자치도,2,['강풍']
2024-03-22,충청남도,2,['산불']
2024-03-22,충청북도,1,['산불']
2024-03-23,경기도,1,['화재']
2024-03-23,경상남도,1,['산불']
2024-03-23,부산광역시,1,['교통']
2024-03-23,전라남도,1,['산불']
2024-03-25,강원특별자치도,4,['대설']
2024-03-25,경기도,3,"['교통사고', '화재']"
2024-03-25,제주특별자치도,1,['풍랑']
2024-03-26,강원특별자치도,3,"['교통사고', '대설']"
2024-03-26,경기도,1,['화재']
2024-03-26,경상남도,1,['교통통제']
2024-03-26,경상북도,1,['풍랑']
2024-03-27,경기도,1,['화재']
2024-03-28,경기도,1,['화재']
2024-03-28,경상남도,3,['호우']
2024-03-28,경상북도,1,['강풍']
2024-03-28,부산광역시,19,['호우']
2024-03-28,전북특별자치도,2,"['강풍', '가뭄']"
2024-03-28,제주특별자치도,1,['호우']
2024-03-28,충청남도,1,['강풍']
2024-03-29,강원특별자치도,5,['미세먼지']
2024-03-29,경기도,2,"['강풍', '미세먼지']"
2024-03-29,경상북도,3,"['강풍', '산불', '미세먼지']"
2024-03-29,서울특별시,1,['미세먼지']
2024-03-29,인천광역시,1,['황사']
2024-03-29,전라남도,1,['강풍']
2024-03-29,전북특별자치도,1,['강풍']
2024-03-29,충청남도,3,"['강풍', '미세먼지']"
2024-03-29,충청북도,1,['미세먼지']
2024-03-30,강원특별자치도,1,['화재']
2024-03-30,경기도,1,['화재']
2024-03-30,부산광역시,1,['교통']
2024-03-30,전라남도,1,['산불']
2024-04-01,강원특별자치도,1,['산불']
2024-04-01,경기도,2,"['산불', '화재']"
2024-04-01,경상북도,1,['산불']
2024-04-01,인천광역시,4,['화재']
2024-04-01,전라남도,1,['산불']
2024-04-02,경기도,1,['산불']
2024-04-02,경상남도,1,['호우']
2024-04-02,경상북도,1,['호우']
2024-04-02,전라남도,1,['호우']
2024-04-02,제주특별자치도,1,['호우']
2024-04-02,충청남도,1,['교통사고']
2024-04-02,충청북도,1,['산불']
2024-04-03,경상남도,1,['교통사고']
2024-04-03,경상북도,3,"['강풍', '풍랑']"
2024-04-03,부산광역시,2,"['호우', '산사태']"
2024-04-03,충청북도,1,['화재']
2024-04-04,경상북도,1,['풍랑']
2024-04-04,충청남도,1,['대설']
2024-04-05,경기도,1,['산불']
2024-04-06,경기도,7,['산불']
2024-04-06,인천광역시,1,['산불']
2024-04-06,전라남도,1,['산불']
2024-04-06,전북특별자치도,1,['교통']
2024-04-07,강원특별자치도,2,['산불']
2024-04-07,경상남도,1,['산불']
2024-04-07,경상북도,3,['산불']
2024-04-07,대전광역시,1,['산불']
2024-04-07,서울특별시,1,['산불']
2024-04-07,인천광역시,5,['산불']
2024-04-07,전라남도,1,['산불']
2024-04-08,강원특별자치도,1,['산불']
2024-04-08,경기도,2,"['정전', '산불']"
2024-04-08,경상남도,1,['산불']
2024-04-08,경상북도,4,"['풍랑', '산불']"
2024-04-09,강원특별자치도,4,"['건조', '산불', '화재']"
2024-04-09,경기도,3,['산불']
2024-04-09,경상북도,2,['풍랑']
2024-04-09,울산광역시,1,['산불']
2024-04-09,전라남도,3,['산불']
2024-04-10,강원특별자치도,2,['산불']
2024-04-10,경상북도,1,['풍랑']
2024-04-10,대전광역시,1,['산불']
2024-04-10,전라남도,4,['산불']
2024-04-11,전라남도,2,['산불']
2024-04-11,제주특별자치도,1,['화재']
2024-04-12,강원특별자치도,2,['산불']
2024-04-12,경상남도,1,['교통사고']
2024-04-12,전라남도,2,['산불']
2024-04-13,강원특별자치도,4,['산불']
2024-04-13,경기도,9,"['산불', '건조']"
2024-04-13,경상남도,1,['산불']
2024-04-13,경상북도,2,['산불']
2024-04-13,대전광역시,1,['산불']
2024-04-13,인천광역시,1,['산불']
2024-04-13,전라남도,2,['산불']
2024-04-13,충청남도,1,['산불']
2024-04-13,충청북도,1,['산불']
2024-04-14,강원특별자치도,3,"['산불', '건조']"
2024-04-14,경기도,3,['산불']
2024-04-14,경상남도,1,['산불']
2024-04-14,경상북도,2,['산불']
2024-04-14,인천광역시,1,['산불']
2024-04-14,전라남도,4,"['산불', '강풍', '호우']"
2024-04-14,충청남도,1,['산불']
2024-04-15,경기도,1,['교통사고']
2024-04-15,경상북도,1,['강풍']
2024-04-15,부산광역시,1,['호우']
2024-04-15,전라남도,1,['호우']
2024-04-15,제주특별자치도,1,['풍랑']
2024-04-16,강원특별자치도,2,"['황사', '미세먼지']"
2024-04-16,충청남도,2,['강풍']
2024-04-17,강원특별자치도,1,['미세먼지']
2024-04-17,경기도,1,['건조']
2024-04-17,경상남도,2,"['황사', '미세먼지']"
2024-04-17,경상북도,2,['황사']
2024-04-17,부산광역시,2,"['황사', '미세먼지']"
2024-04-17,울산광역시,1,['미세먼지']
2024-04-17,전라남도,1,['산불']
2024-04-18,강원특별자치도,1,['황사']
2024-04-18,경상남도,1,['황사']
2024-04-18,전라남도,2,"['산불', '미세먼지']"
2024-04-19,경상남도,3,"['황사', '지진']"
2024-04-19,경상북도,1,['풍랑']
2024-04-19,전라남도,1,['산불']
2024-04-20,경상북도,1,['강풍']
2024-04-20,부산광역시,1,['호우']
2024-04-22,경상북도,1,['강풍']
2024-04-22,제주특별자치도,2,['지진']
2024-04-23,경기도,2,['화재']
2024-04-23,경상북도,1,['강풍']
2024-04-24,강원특별자치도,1,['호우']
2024-04-24,경상남도,1,['교통사고']
2024-04-24,경상북도,1,['강풍']
2024-04-25,경기도,2,['화재']
2024-04-27,강원특별자치도,1,['화재']
2024-04-27,부산광역시,1,['산불']
2024-04-27,전라남도,2,['산불']
2024-04-28,경기도,2,"['산불', '화재']"
2024-04-28,경상남도,1,['수도']
2024-04-29,경기도,1,['화재']
2024-04-29,부산광역시,2,['호우']
2024-04-29,제주특별자치도,1,['호우']
2024-04-30,경기도,4,['화재']
2024-05-01,경기도,1,['정전']
2024-05-02,광주광역시,1,['교통사고']
2024-05-03,경상북도,1,['강풍']
2024-05-03,전라남도,1,['수도']
2024-05-04,경상남도,1,['홍수']
2024-05-04,전라남도,2,"['호우', '수도']"
2024-05-04,충청남도,1,['화재']
2024-05-05,강원특별자치도,1,['호우']
2024-05-05,경기도,4,['호우']
2024-05-05,경상남도,18,"['호우', '산사태', '교통']"
2024-05-05,경상북도,5,"['풍랑', '호우']"
2024-05-05,부산광역시,23,['호우']
2024-05-05,인천광역시,1,['호우']
2024-05-05,전라남도,16,"['강풍', '호우', '산사태']"
2024-05-05,제주특별자치도,2,"['강풍', '호우']"
2024-05-05,충청남도,6,"['정전', '교통통제', '강풍']"
2024-05-06,경기도,2,['교통']
2024-05-06,경상남도,6,"['호우', '산사태']"
2024-05-06,전라남도,1,['호우']
2024-05-06,충청남도,1,['교통통제']
2024-05-08,경상남도,1,['호우']
2024-05-09,대구광역시,1,['화재']
2024-05-10,강원특별자치도,1,['산불']
2024-05-11,경기도,2,"['강풍', '화재']"
2024-05-11,경상남도,2,['호우']
2024-05-11,경상북도,1,['강풍']
2024-05-11,서울특별시,3,['강풍']
2024-05-11,전라남도,2,['호우']
2024-05-11,충청남도,1,['강풍']
2024-05-12,경기도,1,['수도']
2024-05-12,대구광역시,1,['미세먼지']
2024-05-14,경기도,1,['화재']
2024-05-14,경상북도,1,['강풍']
2024-05-14,서울특별시,1,['정전']
2024-05-15,강원특별자치도,3,"['강풍', '호우', '대설']"
2024-05-15,경기도,9,"['강풍', '교통사고', '화재']"
2024-05-15,경상남도,2,"['강풍', '산불']"
2024-05-15,경상북도,14,"['정전', '강풍', '호우', '풍랑']"
